,word,freq,embed_pca_x,embed_pca_y,embed_tsne_x,embed_tsne_y
596,M346~E,0,-0.04231569879304303,-0.30776382931020535,6.17695426940918,0.8746662735939026
597,M327~N,0,0.021875151279542773,0.2238375008438969,-11.453747749328613,-10.014951705932617
598,N30D@B,0,0.8247583303447639,0.5868473887035562,-32.644290924072266,-17.97578239440918
599,M029~C,0,0.520784111041538,-0.07243555862290872,-6.675881385803223,38.54566192626953
600,M372~M,0,0.5176803014819998,0.005989898073113785,-6.664027214050293,25.882610321044922
601,|M362+M026~H|,0,-0.89077790177671,0.7691178996327497,20.750652313232422,-26.987892150878906
602,M151~E,0,0.2704039804343538,-0.3533364219809274,5.778389930725098,19.646400451660156
603,M059~B,0,-0.11473944046842992,0.7771320433657626,-4.301010608673096,-35.416080474853516
604,M276~D,0,-0.04819386934707812,0.42682253550418414,-7.91484260559082,-23.05933952331543
605,M049~D,0,0.5340170219627977,-0.4548002076969616,7.232378005981445,32.690757751464844
606,M292~H,0,0.2346721329319756,-0.5670314313142795,9.456071853637695,23.965532302856445
607,M224,5,0.33980694325852706,-0.4621786250829001,6.844686508178711,23.76621437072754
608,M128~DE,0,0.21710959883987904,0.33248778911867605,-25.721052169799805,-17.098783493041992
609,|M153+M106~A|,0,0.6458274643313437,-0.1813989613308249,-2.749854564666748,33.59025955200195
610,M387~EH,0,0.6269108368496354,0.043728075422972634,-14.348462104797363,14.705302238464355
611,|M305+M136|,10,-1.3018090658902757,-0.2729345681898072,32.021705627441406,-13.327138900756836
612,M240~B,0,0.7247667565148858,-0.1818344908899246,2.1447834968566895,21.889892578125
613,|M157+M367|,1,0.12497307307718629,0.16830080627259786,-8.249031066894531,-3.6375226974487305
614,M012,4,-0.7740279323685841,1.3121258283947184,19.68350601196289,-32.35271072387695
615,M205~B,0,-0.9452517802306817,-1.619649321129593,41.86803436279297,12.819565773010254
616,M025~A,0,0.13679977231673146,-0.16751460328250495,3.4658689498901367,23.890501022338867
617,M210~G,0,-1.6111408275696937,-0.5178704780223115,32.99419021606445,-11.272625923156738
618,M149~A2,0,-1.2903610476488405,-0.9412912810348315,34.58914566040039,-3.57521653175354
619,M143,7,-0.6893523034265444,-0.2939611349244359,22.194320678710938,-4.2959465980529785
620,M024~A1,0,-0.1349833287486148,-0.7976892429967619,20.990880966186523,16.40651512145996
621,M281,3,0.6733205356645353,-0.3477349016342839,1.4567369222640991,34.58937072753906
622,|M305+M288|,2,0.5137575153316168,-0.17645826402954348,2.2487730979919434,28.22684097290039
623,M145~F,0,-0.35623260666630563,0.29386868674348404,11.365415573120117,-23.602062225341797
624,M177,2,-0.19274283009224286,0.07698677164826623,3.646747350692749,-8.731480598449707
625,M195~D,0,-0.20551693149303107,-1.2557047198792277,35.16127014160156,12.501749038696289
626,|M153+X|,8,-1.606062231823343,1.0550775955098834,25.059446334838867,-29.860958099365234
627,M314~G,0,0.5975297267562474,-0.20964872348081412,-10.784014701843262,32.781429290771484
628,M050~K1,0,0.15840320915874403,0.11739988645519966,-6.057855129241943,-4.123604774475098
629,M351~M,0,-0.1956252457116549,0.25532276764727363,7.84686803817749,-14.720643997192383
630,M059~F1,0,0.1974159782141251,-0.020275342839078805,-8.64290714263916,4.904050827026367
631,M120,1,0.44857372142456176,-0.337705912063629,9.580803871154785,30.74127769470215
632,M111~M,0,0.10230342844132091,-0.6526385135666132,17.889245986938477,23.798885345458984
633,M240~C,0,0.2561788511750895,0.49802106589935574,-19.201766967773438,-22.420604705810547
634,M103~1,4,-0.02914229184605389,-0.9270419257304066,19.353530883789062,19.69441795349121
635,M102~K,0,0.4748527806038647,-0.3304899104406281,2.4206740856170654,31.67296600341797
636,M096~3,4,-0.14217769687648285,0.3965943347506981,6.224466323852539,-30.9857234954834
637,M272,1,0.5427533450505324,-0.021889860182799474,-7.733809947967529,13.99620532989502
638,M266~A,0,-0.31306557004466967,0.8025860462810058,-1.459149956703186,-34.774871826171875
639,|M157~A+M131~A|,0,-0.2453404031966156,0.08012070150628187,11.296350479125977,-18.95551109313965
640,M356,7,-0.3415608488643306,-1.0363400940124035,23.58599853515625,16.33656120300293
641,|M175+M288|,12,-0.846757688122409,-1.0627759453029273,35.95701217651367,1.9057329893112183
642,M124~C,0,0.2174876785701695,0.2950177899796797,-8.379046440124512,-8.957486152648926
